"candidato_id","nome","nome_urna","partido_sigla"
170000621490,"EDNAIPTAN DE SOUZA SILVA","EDNAÍ O SEU AGENTE DE SAÚDE","PT"
170000621480,"LEONARDO JOSÉ MARINHO DAMASCENO","LEO","PT"
170000621487,"ALMIR ANDRADE DE VASCONCELOS","ALMIR DO PT","PT"
170000621469,"GUILHERME BARBOSA DE FARIAS FILHO","GUILHERME FARIAS","PT"
170000621492,"MARIA CRISTINA COSTA DE CARVALHO","CRISTINA COSTA","PT"
170000621494,"GEOVANI DE MORAES NASCIMENTO","GEOVANI","PT"
170000629490,"GIVÂNIA MARIA DA SILVA","GIVÂNIA","PT"
170000621477,"THEREZA CHRYSTINA ELIAS CARDOSO","DRA THEREZA CARDOSO","PT"
170000621466,"JOABE VICENTE DO NASCIMENTO","JOABE VICENTE DA SAÚDE","PT"
170000621460,"LUCIMAURO ANTONIO ALVES OLIVEIRA","MAURO","PT"
170000621459,"FLÁVIA HELLEN DE OLIVEIRA GOMES","FLÁVIA HELLEN","PT"
170000621497,"SINÉZIO RODRIGUES ALVES","SINÉZIO RODRIGUES","PT"
180000614023,"FRANCISCO DE ASSIS DE OLIVEIRA COSTA","DR. FRANCISCO COSTA","PT"
180000614030,"JOAO DE DEUS SOUSA","JOAO DE DEUS","PT"
180000613940,"ANTONIO JOSE CASTELO BRANCO MEDEIROS","ANTONIO JOSE MEDEIROS","PT"
180000614032,"JOSÉ GOMES MARQUES","ZE GOMES","PT"
180000614049,"PAULO CEZAR DE SOUSA MARTINS","PAULO MARTINS","PT"
180000614057,"WARTON MATIAS LACERDA E OLIVEIRA","WARTON LACERDA","PT"
180000614016,"FABIO NUNEZ NOVO","FABIO NOVO","PT"
180000613944,"NEIDE DE JESUS CARVALHO","NEIDE CARVALHO","PT"
180000614002,"JOSÉ WELLINGTON BARROSO DE ARAÚJO DIAS","WELLINGTON DIAS","PT"
180000614040,"LUIZ HENRIQUE SOUSA DE CARVALHO","ZIZA CARVALHO","PT"
180000614050,"RAIMUNDO PEREIRA DE SOUSA FILHO","RAIMUNDO PEREIRA","PT"
180000613945,"REJANE RIBEIRO SOUSA DIAS","REJANE DIAS","PT"
180000614038,"LUCIA MARIA BATISTA","PROFESSORA LUCIA BATISTA","PT"
180000614044,"MARIA ROSALINA DOS SANTOS","MARIA DO POVO","PT"
180000613943,"LEIDA MARIA DE OLIVEIRA DINIZ","PROMOTORA LEIDA DINIZ","PT"
180000614056,"VICENTE DE SOUSA SOBRINHO","VICENTE SOBRINHO","PT"
180000614013,"CICERO MAGALHÃES OLIVEIRA","MAGALHÃES","PT"
180000614003,"MARIA REGINA SOUSA","REGINA SOUSA","PT"
180000613947,"MERLONG SOLANO NOGUEIRA","MERLONG SOLANO","PT"
180000614020,"FLORA IZABEL NOBRE RODRIGUES","FLORA IZABEL","PT"
180000613942,"FABIOLA DE AZEVEDO LEMOS","FABIOLA LEMOS","PT"
180000614022,"FRANCISCO DAS CHAGAS LIMMA","LIMMA","PT"
180000614024,"FRANCISCO JOSÉ ALVES DA SILVA","FRANZÉ SILVA","PT"
180000613941,"FRANCISCO DE ASSIS CARVALHO GONÇALVES","ASSIS CARVALHO","PT"
180000614046,"NAYARA JULIANA RIBEIRO DA COSTA","NAYARA COSTA","PT"
160000623053,"MARCIO RICARDO MARINHO","RICARDO MARINHO","PT"
160000623077,"DILTO VITORASSI","VITORASSI","PT"
160000623014,"DANIELLE CRISTINA BRAZ","DANI BRAZ","PT"
160000623070,"GLEISI HELENA HOFFMANN","GLEISI LULA","PT"
160000623016,"JOAQUIM TERTULIANO RIBAS DE ANDRADE","TERTULIANO ANDRADE","PT"
160000623036,"TONIA CARLA DE SOUZA","TONIA CARLA","PT"
160000623030,"MAURO ANTÔNIO HOLZ","MAURÃO","PT"
160000623049,"GIANE HERLLAIN","PROF. GIANE LULA HERLLAIN","PT"
160000623009,"FLORISVALDO FIER","DR. ROSINHA","PT"
160000623035,"ROBERTO DE SOUZA","ROBERTO DE SOUZA","PT"
160000623058,"ANDRE CASTELO BRANCO MACHADO","ANDRÉ MACHADO","PT"
160000623029,"MARIO SERGIO VERRI","MARIO VERRI","PT"
160000623032,"ODILA MARIA RAIZEL","ODILA RAIZEL","PT"
160000623010,"ANATERRA VIANA","ANATERRA","PT"
160000623015,"VICTÓRIA PEDRO CORRÊA","VICTÓRIA","PT"
160000623024,"MARLENE BASILIO CORRÊA","MARLENE BASILIO","PT"
160000627841,"IRACEMA DE JESUS CAMPOS","IRACEMA CAMPOS","PT"
160000623074,"LEANDRO GOMES MAIKUMA","TOTTI","PT"
160000623019,"NEVERALDO DA SILVA OLIBONI","NEVERALDO OLIBONI","PT"
160000623026,"EDENILSO DA SILVA","ZICO","PT"
160000623063,"EDINÉIA ORIBKA","EDINÉIA ORIBKA","PT"
160000623013,"JOÃOZINHO SANTANA","JOÃOZINHO SANTANA","PT"
160000623046,"EDVAR ROBSON PADILHA","ROBSON PADILHA","PT"
160000623060,"APARECIDO BIANCHO","BIANCO","PT"
160000623067,"GELSON LUIZ DE PAULA","GELSON LUIZ DE PAULA","PT"
160000623038,"ALEXANDRE FERREIRA DE CASTRO E SILVA","ALEXANDRE SILVA","PT"
160000623011,"MIRIAN APARECIDA GONÇALVES","MIRIAN GONÇALVES","PT"
160000623043,"CÍCERO PEREIRA DE SOUZA","PROFESSOR CÍCERO","PT"
160000623080,"PERICLES DE HOLLEBEN MELLO","PÉRICLES DE HOLLEBEN MELLO","PT"
160000623066,"ENIO JOSÉ VERRI","ENIO VERRI","PT"
160000627842,"ANA CAROLINA MOURA MELO DARTORA","ANA CAROLINA DARTORA","PT"
160000623027,"JOSÉ RODRIGUES LEMOS","PROFESSOR LEMOS","PT"
160000623078,"GLEITON REIS DOS SANTOS","GLEITON REIS","PT"
160000623028,"JÉSSICA LULA LIMA MAGNO","JÉSSICA MAGNO","PT"
160000623076,"MARCELO EDUARDO RIBEIRO GOMES","MARCELO GOMES","PT"
160000623017,"JOSE CARLOS BECKER DE OLIVEIRA E SILVA","ZECA DIRCEU","PT"
160000623071,"JOSE CARLOS OLIVEIRA","JOSE CARLOS","PT"
160000623033,"RENATO DE ALMEIDA FREITAS JUNIOR","RENATO FREITAS","PT"
160000623048,"GENY LEMES DA SILVA","GENY LEMES DA SILVA","PT"
160000623023,"RUI DALCION ROCHA ROSSETIM","RUI ROSSETIM","PT"
160000623020,"NILTON APARECIDO STEIN","PROF. NILTON STEIN","PT"
160000623025,"ANTONIO TADEU VENERI","TADEU VENERI","PT"
160000623068,"GIANE DE SOUZA SILVA","PROFESSORA GIANE","PT"
160000623069,"GILBERTO GRZESZEZESZYN","PROFESSOR GILBERTO","PT"
160000623040,"ANTONIO ROSNEY CARNEIRO","ANTONIO GATO PRETO ","PT"
160000623034,"RIVADAL DONIZETE PADILHA","RIVADAL","PT"
160000623079,"JOCIANE BUENO DE OLIVEIRA","JOCIANE BUENO","PT"
160000623050,"IVONE CARVALHO DOS SANTOS","IVONE DO PT","PT"
160000623073,"JOZELITO SERAFINI DA ROCHA","PROFESSOR JOZELITO","PT"
160000623042,"CARLOS ALBERTO ZANCHI","PROFESSOR CARLOS","PT"
160000623039,"ANTENOR GOMES DE LIMA","DR. ANTENOR","PT"
160000623062,"DANIEL ALBERTO TORNESI","TORNESI","PT"
160000623045,"EDNA CAMILO DANTAS","EDNA DANTAS","PT"
160000623051,"JOSIENE CRUZ","PROFESSORA JOSI CRUZ","PT"
160000623072,"JOSETE DUBIASKI DA SILVA","PROFESSORA JOSETE","PT"
160000623012,"WILSON RAMOS FILHO","XIXO","PT"
160000623065,"EDUARDO YOCHIMITSU FUJIKAWA","EDUARDO FUJIKAWA","PT"
160000623059,"ANGELA MARIA DE FATIMA PADILHA","ANGELA MARIA","PT"
160000623041,"ARILSON MAROLDI CHIORATO","ARILSON MAROLDI CHIORATO","PT"
160000628739,"SALETE APARECIDA HOESEL SCHWERTZ","SALETE SCHWERTZ","PT"
160000623061,"CÉLIA REGINA PIONTKIEVICZ","CÉLIA REGINA","PT"
160000623057,"ABEL ALVES DE OLIVEIRA","ABEL ALVES","PT"
160000623047,"FABIO RODRIGUES AMORIM","FABIO AMORIM","PT"
160000623075,"LUIZ CARLOS DA SILVA HERLLAIN","LUIZ MARIELLE HERLLAIN","PT"
160000623018,"MARCIO DE ALMEIDA RAMOS","PROFESSOR MARCIO DE COLOMBO","PT"
160000623052,"LUCIANA GUZELLA RAFAGNIN","LUCIANA RAFAGNIN","PT"
160000623022,"RODINEI PRADO DE OLIVEIRA","RODINEI PRADO","PT"
160000623021,"OSMAR ANTONIO SCHROH","PROF. OSMAR","PT"
160000623037,"ALAERTE LEANDRO MARTINS","DRA. ALAERTE MARTINS","PT"
160000623055,"AUREO NILDO XAVIER DOS SANTOS","NEGÃO DO PT","PT"
160000623031,"MOIZES DE FREITAS LEAL","LEAL","PT"
160000623044,"EDILSON JOSE GABRIEL","EDILSON GABRIEL","PT"
160000623054,"MARGARETE LOPES IUNG","MARGOT JUNG","PT"
160000623056,"CLEOMAR LEORATTO SILVEIRA","CLEOMAR GAUCHÃO DO PAVER","PT"
160000623064,"EDSON LUIS BEUREN","NEQUINHO","PT"
190000613588,"GERALDO CORREIA DE MENESES FILHO","GERALDO MENESES","PT"
190000611180,"EVERTON SAMPAIO DA SILVA ","EVERTON SAMPAIO","PT"
190000611165,"JAQUELINE GOMES DE JESUS ","PROFESSORA JAQUELINE DE JESUS","PT"
190000611190,"JOSÉ RIBAMAR DE LIMA ","RIBAMAR DADINHO ","PT"
190000611197,"NEI MIGUEZ","NEI MIGUEZ DR NEI","PT"
190000613594,"PAULO FERNANDES DE SOUZA","PAULÃO DA SAUDE ","PT"
190000611186,"JORGE FERREIRA LEAL ","JORGE LEAL ","PT"
190000611203,"ROBSON CAMPOS LEITE ","ROBSON LEITE ","PT"
190000611176,"ANTONIO ALDENISO DE OLIVEIRA ","ALDENISO DE OLIVEIRA","PT"
190000613593,"MARINALDO SILVA SANTOS ","PSICOLOGO MARINALDO ","PT"
190000611193,"MARCEL SILVANO DA SILVA SOUZA","MARCEL SILVANO","PT"
190000613579,"MARIA DAS GRAÇAS GOMES FRANCO ","GRAÇA DO PT","PT"
190000628728,"JESSICA TITIRY DA COSTA ","JÉSSICA TITIRY","PT"
190000611184,"GILBERTO SILVA PALMARES ","GILBERTO PALMARES ","PT"
190000611166,"LETICIA RIBEIRO DE OLIVEIRA","LETÍCIA FLORÊNCIO","PT"
190000613595,"PAULO PAGANINI DE SOUZA COUTINHO","MAESTRO PAULO PAGANINI","PT"
190000613581,"ROSANGELA FACANHA","FAÇANHA","PT"
190000611188,"JOSÉ AUGUSTO TELLES DE LIMA","AUGUSTO TELLES","PT"
190000611160,"CLARICE DE FREITAS SILVA AVILA ","PROFESSORA CLARICE ","PT"
190000611162,"CLAUDETE DA COSTA FERREIRA","CLAUDETE COSTA","PT"
190000613607,"EDSON ALVES SILVA JUNIOR ","EDINHO ","PT"
190000613602,"BENEDITA SOUZA DA SILVA SAMPAIO ","BENEDITA DA SILVA ","PT"
190000613580,"MARIA LUCIA COSTA SILVA ","DRA LUCIA COSTA","PT"
190000613597,"RIVALNEY DESSERBELLES PEDROSA","PEDROSA","PT"
190000611201,"ROBERCIL DA ROCHA PARREIRA ","DR.RUBINHO DA DIVINÊIA","PT"
190000611170,"PRISCILA SOARES SANTOS ","PRISCILA SOARES","PT"
190000611178,"BRUNO DE ANDRADE FERREIRA ","BRUNINHO ANDRADE","PT"
190000613589,"JOSÉ LEÃO MENEZES FILHO ","PROFESSOR LEÃO ","PT"
190000611187,"JORGE LUIZ LOPES ","JORGE COLINS","PT"
190000613599,"WADIH NEMER DAMOUS FILHO","WADIH DAMOUS","PT"
190000613583,"SIMONE SATURNINO BRAGA DE CAMPOS ","SIMONE SATURNINO BRAGA ","PT"
190000613614,"ROGERIA DOS SANTOS CARVALHO","ROGERIA CARVALHO","PT"
190000628727,"DILMA DA CONCEIÇÃO COELHO","DILMA COELHO","PT"
190000611174,"ADELSON PEREIRA GUEDES","ADELSON GUEDES","PT"
190000611185,"JORDAN OLIVEIRA COSTA ","JORDAN COSTA","PT"
190000613604,"JOSE MARIA FERREIRA RANGEL","JOSÉ MARIA RANGEL","PT"
190000613582,"ROSIMERI DA SILVA MARONGIU ","ROSE DA SILVA ","PT"
190000611163,"ELIKA TAKIMOTO","ELIKA TAKIMOTO","PT"
190000611168,"MARLI DOS SANTOS HOMEM CARVALHO","MARLI ONDA JOVEM","PT"
190000613600,"LUIZ LINDBERGH FARIAS FILHO","LINDBERGH","PT"
190000611200,"RENATO RIBEIRO DA SILVA ","RENATO RIBEIRO ","PT"
190000611205,"WALDECK CARNEIRO DA SILVA","WALDECK CARNEIRO","PT"
190000611161,"CRISTINA LINS SILVA","CRISTIAN LINS ","PT"
190000611191,"JOSÉ LUIZ MANOEL ","LUIZ TARTARUGA ","PT"
190000613606,"WASHINGTON LUIZ CARDOSO SIQUEIRA","QUAQUA","PT"
190000613585,"ADILSON NOGUEIRA PIRES","ADILSON PIRES","PT"
190000613587,"CELSO PANSERA ","CELSO PANSERA ","PT"
190000613586,"ALBERTO LUIZ VIEIRA COSTA","ALBERTO SENSATO","PT"
190000611194,"MARCELO RICARDO PRATA ","MARCELO PRATA ","PT"
190000611179,"DOUGLAS SOARES SILVA ","DOUGLAS ABOBRÃO","PT"
190000611208,"ANDRÉ LUIZ CECILIANO","ANDRÉ CECILIANO","PT"
190000611175,"ARISTIDES JOSÉ FERNANDES","TIGRE","PT"
190000613601,"MARCIA ANGELITA TIBURI","MARCIA TIBURI","PT"
190000613598,"RODRIGO MENDONÇA DOS SANTOS ","RODRIGO MENDONÇA ","PT"
190000611173,"VALTER  VERISSIMO GOMES","VALTER LEITURA ","PT"
190000611167,"MARIA NAUSTRIA DE ALBUQUERQUE","NÁUSTRIA","PT"
190000611195,"MARCO AURÉLIO DE SOUZA BARRETO","MARCO BARRETO DR MARQUINHO","PT"
190000613591,"LUIZ SERGIO NOBREGA DE OLIVEIRA ","LUIZ SERGIO ","PT"
190000611181,"ELSON EMILIO PAULO","ELSON SABIÁ MIL","PT"
190000611171,"RENATA FENO NEVES","RENATA  NEVES","PT"
190000611189,"JOSÉ CESAR CASTRO ALVES FERREIRA ","ARCANJO CESAR","PT"
190000611196,"MARCUS RIBEIRO SCURTI ","MARCUS SCURTI","PT"
190000611164,"GLORIA MARIA ALVES RAMOS","GLORYA RAMOS ","PT"
190000613584,"VERONICA DOS SANTOS LIMA","VERÔNICA LIMA","PT"
190000611204,"RONALDO DOS SANTOS ","RONALDO QUILOMBOLA ","PT"
190000611202,"ROBERTO PONCIANO GOMES DE SOUZA JUNIOR","ROBERTO PONCIANO","PT"
190000613596,"REIMONT LUIZ OTONI SANTA BARBARA ","REIMONT ","PT"
190000613590,"AFONSO LUIZ DE ALMEIDA ","AFONSO ALMEIDA","PT"
190000611207,"RENATO GUIA SAVO ABREU ","RENATO GUIA ","PT"
190000628726,"DANIEL MARMELLO BAHIA ","DANIEL BAHIA ","PT"
190000613605,"ANAZIR MARIA DE OLIVEIRA","ANAZIR","PT"
190000611198,"PAULO HENRIQUE FRANÇA ","PAULO ADONAI","PT"
190000611177,"ANTENOR DE SOUZA BATALHA ","BATALHA","PT"
190000611169,"MÔNICA MARTINS RABELO","MONICA RABELO","PT"
190000611206,"TAYNA SENA SANTOS LIMA ","TAYNÁ DO PT","PT"
190000611182,"FRANCISCO  DE ASSIS FREITAS  ","ASSIS DO PT","PT"
190000611192,"JULIO CESAR SILVA DA COSTA","JULIO CÉSAR","PT"
190000613592,"LUIZ SILVIO PEREIRA DANTAS","LUIZ DANTAS","PT"
190000611209,"ROSANGELA DE OLIVEIRA ZEIDAN ","ZEIDAN ","PT"
190000611199,"REGINALDO PEREIRA COELHO ","REGINALDO COELHO ","PT"
190000611183,"FRANCISCO ALMEIDA DE OLIVEIRA ","CHICO MOSSORÓ","PT"
190000611172,"RENATA KELLY DE ANDRADE DANTAS","RENATA KELLY ","PT"
200000606773,"SAYONARA PEREIRA CHACON DE ARAÚJO","SAYONARA CHACON","PT"
200000606756,"JOSE IDALECIO GOMES FERNANDES","IDALECIO LOIOLA","PT"
200000606713,"MANOEL JUNIOR SOUTO DE SOUZA","JÚNIOR SOUTO","PT"
200000606711,"PETRÔNIO SOUZA SPINELLI","PETRONIO SPINELLI","PT"
200000606765,"MARIA DA CONCEIÇÃO CESÁRIO DE SOUZA","IRMÃ CEIÇÃO","PT"
200000606767,"MARIA ISOLDA DANTAS DE MOURA","ISOLDA DANTAS","PT"
200000606739,"NATALIA BASTOS BONAVIDES","NATALIA BONAVIDES","PT"
200000606722,"FRANCISCO DE ASSIS JOSÉ DOS SANTOS","ASSIS","PT"
200000606720,"ISAC CARLOS DOS SANTOS","ISAC DO PT","PT"
200000606721,"JAILSON MELO MORAIS","JAILSON MORAIS","PT"
200000606742,"ADAIRTON MEDEIROS BARBOSA","ADAIRTON","PT"
200000606712,"FRANCISCO ASSIS DE MEDEIROS","FRANCISCO DO PT","PT"
200000606715,"ERALDO DANIEL DE PAIVA","ERALDO","PT"
200000606716,"GILBERTO VERISSÍMO TORRES","GILBERTO VERISSIMO","PT"
200000606714,"JOAS FERREIRA DE ANDRADE","JOAS ANDRADE","PT"
200000606709,"MIGUEL SALUSTIANO DE LIMA","PROF MIGUEL","PT"
200000606726,"ANTONIO DUARTE SILVA","TOINHO DE MONTANHAS","PT"
200000606718,"FRANCISCO CARAMURU DE OLIVEIRA MONTE PAIVA E AZEVEDO","CARAMURU PAIVA","PT"
200000606731,"ANA MICHELE DE FARIAS CABRAL","ANA MICHELE","PT"
200000606707,"MARICELMA PEREIRA","MARICELMA PEREIRA","PT"
200000606717,"FERNANDO WANDERLEY VARGAS DA SILVA","MINEIRO","PT"
200000606724,"ALEXANDRE MOTTA CAMARA","ALEXANDRE MOTTA","PT"
200000606719,"FRANCISCO DE ASSIS GOMES FILHO","ASSIS FILHO","PT"
200000606725,"MARY REGINA DOS SANTOS COSTA","SARGENTA REGINA","PT"
200000606723,"MARCOS ANTONIO SANTANA","MARQUINHOS SINDSUPER","PT"
200000606708,"MADA CECILIA MAIA CALADO PEREIRA","MADA CALADO","PT"
200000606727,"MARIA DE FATIMA BEZERRA","FATIMA BEZERRA","PT"
200000606755,"JOAO CABRAL DE LIRA","JOÃO CABRAL","PT"
200000606710,"CLAUDIO HENRIQUE DE SÁ RODRIGUES","MAJOR HENRIQUE","PT"
220000622260,"VANDEIR PEREIRA DE SA LEITE","VANDEIR LEITE","PT"
220000628606,"SEBASTIANA CLAUDIA SOARES DA SILVA","CLAUDINHA DO AGRARIO","PT"
220000629640,"FRANCISCO PEREIRA DA SILVA","ZÉ DO PT","PT"
220000629641,"JOAO ROQUE BONFIM","ROQUE O PT","PT"
220000620331,"FABIO JANILSON PEREIRA DE OLIVEIRA","FABIO JANILSON","PT"
220000622267,"RAMON CUJUI FREITAS","RAMON CUJUI","PT"
220000620338,"MARIA DE FATIMA LIMA DA SILVA","FATIMA PT","PT"
220000629639,"FRANCISCA NOBERTO DE OLIVEIRA","FRANLINDINHA","PT"
220000629648,"JEFERSON DE PAULA REIS OLIVEIRA","PRINCE JEFERSON","PT"
220000629567,"JOSOÉ PESSOA DE SOUZA","JOSUÉ DE SOUZA","PT"
220000628029,"ANA PAULA MACIEL BRITO","PAULA MACIEL","PT"
220000628027,"ROSÁLIA OLIVEIRA DA COSTA","RSÁLIA NEGONA","PT"
220000620334,"FRANCIMAR SIMÃO DA SILVA DE CARVALHO","FRANCIMAR SIMÃO","PT"
220000620333,"JOÃO ROQUE BONFIM","ROQUE DO PT","PT"
220000622262,"FRANCIMAR SIMAO DA SILVA DE CARVALHO","FRANCIMAR SIMAO","PT"
220000629647,"SHEILA DOS SANTOS DO NASCIMENTO","SHEILA DOS SANTOS","PT"
220000622270,"MANOEL RODRIGUES DA SILVA","MANOELZINHO DO SINTERO","PT"
220000629566,"BRUNA RAFAELA MEDEIROS MARSARO","BRUNA MARSARO","PT"
220000622268,"FÁTIMA CLEIDE RODRIGUES DA SILVA","FÁTIMA CLEIDE","PT"
220000622264,"PAULO DANIEL ARAUJO BENITO","PAULO BENITO","PT"
220000620341,"VANDEIR PEREIRA DE SÁ LEITE","VANDEIR LEITE","PT"
220000622279,"LHANO FERNANDES ADORNO","LHANO FERNANDES","PT"
220000629499,"SHEILA DOS SANTOS DO NASCIMENTO","SHEILA SANTOS ","PT"
220000622265,"JOSE IRONILDO RODRIGUES NASCIMENTO","JOSE IRONILDO","PT"
220000622266,"FABIO JANILSON PEREIRA DE OLIVEIRA","FABIO JANILSON","PT"
220000628025,"JEFERSON DE PAULA REIS OLIVEIRA","PRINCE JEFERSON","PT"
220000629264,"ONEIDE RIBEIRO DE LIMA","NEIDINHA DA GRAÇA","PT"
220000629642,"LAZARO APARECIDA DOBRI","LAZINHO DA FETAGRO","PT"
220000620337,"MANOEL RODRIGUES DA SILVA","MANOELZINHO DO SINTERO","PT"
220000629645,"PAULO CARVALHO DE BARROS","PAULO CARVALHO","PT"
220000622261,"MARIA DE FATIMA FERREIRA DE OLIVEIRA ROSILHO","FATINHA","PT"
220000628608,"LOHANNY GUIMARÃES SILVEIRA","LOHANNY","PT"
220000622280,"CLAUDIA REGINA ABREU","CLAUDINHA DE JESUS","PT"
220000629644,"MARIA DE FATIMA LIMA DA SILVA","FATIMA PT","PT"
220000620335,"FRANCISCA NOBERTO DE OLIVEIRA","FRANLINDINHA","PT"
220000620336,"LAZARO APARECIDA DOBRI","LAZINHO DA FETAGRO","PT"
220000629643,"MARITON BENEDITO DE HOLANDA","PADRE TON","PT"
220000629646,"RITA DE CASSIA BARBOSA LIMA","RITINHA","PT"
220000611022,"MARITON BENEDITO DE HOLANDA","PADRE TON","PT"
220000622263,"TAIS TIENE IAMAZAKI DE SOUZA","TAIS BENITO","PT"
220000628607,"ALESSANDRA DA COSTA LUNAS SANTOS","ALESSANDRA DA FETAGRO","PT"
220000620340,"RITA DE CASSIA BARBOSA LIMA","RITINHA","PT"
220000622269,"JOAO ALVES DA SILVA","JOAOZINHO DO PT","PT"
220000620339,"PAULO CARVALHO DE BARROS","PAULO CARVALHO","PT"
220000628028,"ROSÁLIA FERREIRA DE SOUZA","ROSA FERREIRA","PT"
220000620332,"FRANCISCO PEREIRA DA SILVA","ZE DO PT","PT"
220000629565,"ONEIDE RIBEIRO DE LIMA","NEIDINHA DA GRAÇA","PT"
220000628609,"ROSALIA OLIVEIRA DA COSTA","ROSALIA NEGONA","PT"
230000616019,"MAX ANTONIO REIS COSTA","MAX REIS","PT"
230000616015,"PAULO ALBERTO SOARES","PROFESSOR PAULO SOARES","PT"
230000616016,"JEANE DA SILVA RIBEIRO","JEANE RIBEIRO","PT"
230000616017,"MARIA DAS DORES DA SILVA PEREIRA","MARIA DAS DORES","PT"
230000616014,"EVANGELISTA SOARES SIQUEIRA","EVANGELISTA SIQUEIRA","PT"
230000615928,"SIVALDO SOUZA SILVA","PROFESSOR SIVALDO","PT"
230000616018,"FRANCISCO DAS CHAGAS BEZERRA DE LIMA","CHAGAS ENFERMEIRO","PT"
230000615929,"ANTONIA COSTA DA SILVA","PROFESSORA ANTONIA COSTA","PT"
210000611354,"NESTOR PEDRO SCHWERTNER","NESTOR SCHWERTNER","PT"
210000611378,"ALVACIR AIMI","ALVACIR AIMI AGRICULTOR","PT"
210000611374,"IVAN ADMAR DORNELLES DUARTE","IVAN DUARTE","PT"
210000611376,"MARCELO SGARBOSSA","MARCELO SGARBOSSA","PT"
210000611372,"DIONILSO MATEUS MARCON","MARCON","PT"
210000611341,"NELSONIR SILVA DO NASCIMENTO","NELSONIR NASCIMENTO","PT"
210000625749,"OLÍBIO ESTEVÃO NUNES DE FREITAS","OLÍBIO DE FREITAS","PT"
210000611363,"GILBERTO JOSE SPIER VARGAS","PEPE VARGAS","PT"
210000611350,"ISABELINO GARCIA DOS SANTOS","ISABELINO SANTOS","PT"
210000611382,"PAOLA LOUREIRO CARVALHO","PAOLA","PT"
210000611368,"LUIZ FERNANDO MAINARDI","MAINARDI","PT"
210000628224,"MÁRCIA ELIZA LUCAS FERREIRA","MÁRCIA LUCAS","PT"
210000611340,"NELSON LUIZ DA SILVA","NELSINHO METALURGICO","PT"
210000606448,"ANA INÉS AFFONSO","ANA AFFONSO","PT"
210000611349,"FERNANDO STEPHAN MARRONI","FERNANDO MARRONI","PT"
210000611335,"ANDREA SPENCER DA FONTOURA","ANDREA FONTOURA","PT"
210000606446,"JUÇARA MARIA DUTRA VIEIRA","JUÇARA DUTRA","PT"
210000611365,"HELENA DA SILVEIRA CHIAFFITELLI","HELENA","PT"
210000611375,"ALTEMIR ANTÔNIO TORTELLI","TORTELLI","PT"
210000611379,"ANITA BEATRIZ DORIA LUCAS DE OLIVEIRA","DRA. ANITA","PT"
210000611380,"CLAUDIR ANTONIO NESPOLO","CLAUDIR NESPOLO","PT"
210000611362,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA","VALDECI OLIVEIRA","PT"
210000611388,"LUCAS ROBERTO FARINA","LUCAS FARINA","PT"
210000611345,"LEO GIACOMO VENZON","LEO VENZON","PT"
210000611361,"SIMONE RODRIGUES MIRAPALHETE","SIMONE","PT"
210000611339,"LEONEL GUTERRES RADDE","LEONEL RADDE","PT"
210000611387,"ELÓI POLTRONIERI","ELÓI POLTRONIERI","PT"
210000611381,"DAVID ALMANSA BERNARDO","DAVID ALMANSA","PT"
210000611384,"AQUILES RODRIGUES PIRES","AQUILES PIRES","PT"
210000611383,"PAULO ROBERTO SEVERO PIMENTA","PAULO PIMENTA","PT"
210000611358,"SOFIA CAVEDON NUNES","SOFIA CAVEDON","PT"
210000611353,"LUCIA CAMINI","LUCIA CAMINI","PT"
210000611342,"ELIAS KOCZKODAY","ELIAS KOCZKODAY","PT"
210000611395,"VINICIUS DE LARA RIBAS","VINICIUS LARA","PT"
210000611338,"SAMIR SANCHES SQUEFF","SAMIR SQUEFF","PT"
210000611385,"ARI THESSING","ARI THESSING","PT"
210000611392,"NÚBIA DA SILVA DUARTE","NÚBIA DUARTE","PT"
210000611364,"HALLEY LINO DE SOUZA","HALLEY","PT"
210000611356,"ROSANGELA DORNELLES","DRA ROSANGELA","PT"
210000611390,"MARINIZA DOS SANTOS","MARI","PT"
210000611391,"MOISÉS DOS SANTOS MENDES","MOISÉS MENDES","PT"
210000611371,"STELA BEATRIZ FARIAS LOPES","STELA FARIAS","PT"
210000615151,"LUIS FERNANDO SCHMIDT","LUIS FERNANDO SCHMIDT","PT"
210000611355,"REJANE BEATRIZ VERARDO","REJANE VERARDO","PT"
210000611336,"MARCO AURELIO SPALL MAIA","MARCO MAIA","PT"
210000611352,"JOÃO EDEGAR PRETTO","EDEGAR PRETTO","PT"
210000611351,"JEFERSON OLIVEIRA FERNANDES","JEFERSON FERNANDES","PT"
210000611359,"VALMIR FERREIRA MARTINS","BABA DIBA DE IYEMONJA","PT"
210000611347,"DIANEFER BERTÉ SCHWENDLER","DIENI BERTÉ","PT"
210000611369,"NELSON SPOLAOR","NELSON SPOLAOR","PT"
210000611370,"SERGIO LUIZ KNIPHOFF","SERGIO KNIPHOFF","PT"
210000611393,"SANDRALI DE CAMPOS BUENO","IYA SANDRALI","PT"
210000611389,"MARIA DE FÁTIMA CASTRO MULAZZANI","PRETA MULAZZANI","PT"
210000611394,"VILMAR BALLIN","BALLIN","PT"
210000611360,"RITA DE CÁSSIA DELLA GIUSTINA DE OLIVEIRA","PROFESSORA RITA DELLA GIUSTINA","PT"
210000611348,"ERICA FERREIRA SOUZA","ERICA SOUZA","PT"
