"eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PROFESSORA MICHELI","PSTU"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CAIO PASTORI","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FERREIRA CABELELEIRO","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PROF. MIRLEI ANTONIO CASALE","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ELTON TONY","REDE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","AGRIPINO MAGALHÃES","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DR. BRAMBILLA","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","OSVALDO MENESES","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DR MAURICIO EGYDIO","NOVO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","SILVIO LOPES","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARCELO ORTIZ","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ELENITA MARTINS","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","CRIVELLI","PHS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DIOGENES SANTOS","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DR LINDOSO","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","LAIR MOURA","PMB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CELIA BRITO","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","SONIA NEVES","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CLEO ALVES","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ANDRÉ ARAUJO","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CESINHA COSTA","PTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MAGALHÃES","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JAZZE DO CAFÉ","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JUAREZ SOLANA","PHS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","LUIZ CARLOS VALLE","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","AGUIAR DA PIPOCA","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DURVALINA SOARES","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","SAMANTA DUARTE NOGUEIRA","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CLEMILTON SILVA","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PARANÁ FILHO","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","EDVALDO BRITO","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CARLOS BALADO","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","RODRIGO SCARDELATO","PV"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","NELSON BENTO","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","VIVIANE DE PAULA","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FELIPE MARTINS","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MARCIO NAKASHIMA","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","JORGE CARNEIRO","PODE"
"Eleições Gerais Estaduais 2018","SP","2º SUPLENTE","BARRETO ","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ENFERMEIRA GLEICE","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PROFESSOR CALASANS CAMARGO","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","IRMÃ GIRLENE","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DR THOMÁS (ADVOGADO)","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","LUCIANA MATOS","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ROBERTINHO MENDONÇA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FERNANDO ESPANHOL","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","LÍVIA FIDELIX","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","CARLINHOS SILVA","PV"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","LILIKA SOARES","PC do B"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ANDRESSA SALLES","PSB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MARIANA MASTROROCO","PC do B"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","FLAVINHO AMPERMAG","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DANIEL DA GENTE","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","NORMANDY PANTERA NEGRA","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CELINA","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CINTIA OLIVEIRA","PHS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ANDREIA ANDRADE","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","NOEMI GIL","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","CAIO TÚLIO","PCO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CÍCERO MACEDO","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","JUNIOR BOZZELLA","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DIEGO STYFLER","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","JOSÉ APARECIDO GESTOR","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","RAIMUNDO BERNARDINO","PT"
"Eleições Gerais Estaduais 2018","SP","2º SUPLENTE","DITO","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","SILAS MOREIRA","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ZÉ DO LEITE","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PAULO MEDEIROS","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","VLADIMIR TANAKA","PRB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SARGENTO NERI","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ALEX DE MADUREIRA","PSD"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARÇAL BORGGES","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","GIL FREIRE","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ELLEN PRATA","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MARIA ALTAMIRA","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","TENENTE NASCIMENTO","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","CEARÁ","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","WILSON DIAS","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PASTORA RUTE","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","EDINHO","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","TEACHER ANDREIA","PTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","JOICE HASSELMANN","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ANDREA SPINOLA","NOVO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PEDRO TERUJI","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DR. ROSSETO","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","BRUNO FELICIO","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","VANESSA LEAL","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","RUTH UGUCIONE","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARIA MOURA","PPL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CLAUDIA LEAL","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARIA ALICE","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","CARLOS BETTIATI","PROS"
"Eleições Gerais Estaduais 2018","SP","SENADOR","ANTONIO NETO","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MONICA PIMENTA","PPL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PAOLA ESTEVÃO","PSD"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","VITOR OLIVEIRA","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","GERALDO RUFINO","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MARCOS VALLE","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","GI MEIRELLES","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","IRMÃ IEDA","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","LENI PRADO","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PROTETOR ZÉ GATINHO","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ALESSANDRA MATOS","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DANI ALONSO","PR"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FÁBIO MANFRINATO","PP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARIZETE DE JESUS","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","BEIJOMAR","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ANA CRISTINA","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","LITHOLDO","DEM"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ANA DO CARMO","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","REGGIS","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ISABEL GASPAR","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DRA CARLA CASALE","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","EDU MONTEIRO","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JHOL JHOL JONATHAN RAGO","PSD"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PROFESSORA MARISTELA ","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ADRIANA BARGAS","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ANTONY KASSINOVE","PRB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","RAPHA GAETA","NOVO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","BETO DO HELIPA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SINCLAIR LOPES DA RADIOLOGIA","PC do B"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ENGENHEIRO SERGIO BRANDÃO","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SOU LEO","PC do B"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","REI AMIR","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","LUIZ DO RESTAURANTE","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARCELA MOREIRA","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JOAO CARLOS MORAES","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ENFERMEIRA LUZIA","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ALMEIDA","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JOSE COUTO","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","EVANDRO CABRAL","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","TITA DO CAPÃO","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ANGELICA MARIANO","PTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PROFESSOR EUGÊNIO","PSTU"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MARCIO SOUZA","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ELISABETH SANTOS","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MICHELE OLIVEIRA","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CLARICE BARBOSA","PSD"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","EVA  KRIBELY","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CAIO TAKEDA","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","FERNANDA CAMPOS","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","NEGOTINHO","PPL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","INDALÉCIO LIMA","PPL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","TIAGO WISKY","PMB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","LUCIA NAF","PR"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DR ELMO","PPL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DR. RAUL","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PROFESSOR CAMPANATTI","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CABO MARINHO","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","GIL DO POSTO DE SAUDE ","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ENFERMEIRA JANIQUELE","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PROFESSORA MARISA DE SÁ","PC do B"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FRAN FARFAN","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","YÁ GILDA","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JOÃO ALFREDO","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PASTOR ADALTO","PTC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MOCÓ DO TRANSPORTE","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","LEONICE VIEIRA","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","LUCIANE MATA HARI","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DENIVIA OLIVEIRA","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MICHEL CHEDID","PMB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DANIELA BRAGA","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","VINÍCIUS SOUZA","PCO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DR. GILBERTO RIBEIRO","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","RENOR","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","LÚ","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","VOVÓ ANA DA LIBERDADE","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","VITOR LIPPI","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FELIPE LUIZ","NOVO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MARTA CORREA","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","VAGNER MOURA","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CAROLINA PONTES","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MARCELINHO PROTETOR","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","TESTINHA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SERGIO ALBUQUERQUE","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","TENENTE AMILTON","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SILVIO FERRIOLI","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JUNINHO STYLO","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JOTA JATOBA","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","NATALIA NASCIMENTO","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PAULA CALVO","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JAMES GONDIM","REDE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","CLAUDIA BELTRAN DOS SANTOS","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FÁBIO MOURA FISCALIZA S.VICENT","NOVO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","CONCEIÇÃO MOREIRA","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ISABEL KAUSZ","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ALEXANDRE SANTOS","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ANDRE ZANATA","PHS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JAIR RODRIGUES","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARTINHO COLPANI","PR"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","BEETHOVEN","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","VERA LUCIA DOS SANTOS","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","KELLY ESTEFANO","PHS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","GIL","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","LUCI CARDIA","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ZÉ LUIZ QUEIROZ","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JAMILE RANGEL","PC do B"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","JÔ ALVARENGA","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DEBORA MOTA","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","RICARDO NUNES","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JOAQUIM MANUEL DA BOATE AZUL","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ROBERTO AMIZADE","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PROF. VITOR","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","FABIANO SERVELO BIBI","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","FERNANDO QUINTEIRO","PHS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MONICA DA BANCADA ATIVISTA","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","EVERALDO BRITO","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MARCELO COSTA","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","FILIPPI","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MARLENE CAMPOS MACHADO","PTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","TAMIRES DE SOUZA","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","PAULA VIVIAN","AVANTE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SEU CLÁUDIO VERÍSSIMO","REDE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ANNA DO PV","PV"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SANDRÃO","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ADEGAS JUNIOR","PODE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MALÚ DE PAULA","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","BARBA PINTOR","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","INDIA","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","FERNANDO CAPEZ","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","GABRIELA CAMARGO","NOVO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ÂNGELA OLIVER","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PROF. ADRIANA MACIEL","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ANTONIO CARLOS  BORGES","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PAULINHO DA FORÇA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ULISSES TAVARES","NOVO"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","JOSY","PRTB"
"Eleições Gerais Estaduais 2018","SP","1º SUPLENTE","GALDI","DC"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","ALESSANDRA FACEX","PRB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MURILLO RUBIO","PRB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ELIANA PASSARELLI","PR"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","RICARDO L. CARMO","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ERNESTO PICHLER","PCB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","KARINA SINNI","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JOSÉ IDAILSON","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","RENAN OLIVEIRA","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SÉRGIO GUERRA","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MAJOR BOAZ FORTI","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","PAULA GARCIA","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ANGELA PROTETORA","MDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","BRUNO ","PSDB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","JU DOS BICHOS","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","OLIVEIRA","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","FABIO SOUTO","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SARGENTO CORAN","PATRIOTA"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","MORGANA MICHELETT","PTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","TABATA AMARAL","PDT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DR. ANTONIO NETO","PR"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","DICO","PROS"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MAJOR MECCA","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","JOSÉ LEMES","PRB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","SOCORRO","PV"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","RENATA LIMA","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","EVERTON SODÁRIO","PSL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","SERGIO LEVY","PRP"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","OLGA LINO","PMN"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","JOÃO LIRA","PSOL"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","MARA GARCIA","PRTB"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","RONALDO PRUDENTE","REDE"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","DULCE DA SAÚDE","DEM"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","AILTON CABRAL","PT"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO ESTADUAL","ROY NELSON","PR"
"Eleições Gerais Estaduais 2018","SP","DEPUTADO FEDERAL","NATALINO DA SILVA","PV"
