"","eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"2780","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ANTONIO ARAMONI","PSC"
"2781","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ELIZA ROCHA","PROS"
"2782","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","PROFESSORA MARIA REGINA","PT"
"2783","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","JENIR NEVES","MDB"
"2784","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","PASTOR JEREMIAS FLORES","AVANTE"
"2785","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","SILAS ZANATA","PPS"
"2786","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","NIDAL ABDUL","PR"
"2787","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ERCILIO COMPARIN","PV"
"2788","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","NELDO","MDB"
"2789","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","MÁRIO SEBASTIÃO","PV"
"2790","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","TATIANO MIGUEL","PODE"
"2791","Eleições Gerais Estaduais 2018","MS","1º SUPLENTE","MEIRE XAVIER","PMB"
"2792","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","MARCELO MOURAO","DEM"
"2793","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","MAIA","PV"
"2794","Eleições Gerais Estaduais 2018","MS","2º SUPLENTE","VENICIO DE OLIVEIRA","PODE"
"2795","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","CARLOS JARDIM","PTB"
"2796","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","PROFESSOR ERISVALDO","PC do B"
"2797","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","NELSON ACS","PROS"
"2798","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","VICTOR EUGÊNIO / TATÃO","PTB"
"2799","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","DANIELA FERNANDES","PRB"
"2800","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","KELIANA FERNANDES","PROS"
"2801","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","BIA CAVASSA","PSDB"
"2802","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","CUSTÓDIA RODRIGUES","PODE"
"2803","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","JOSÉ AILTON","PDT"
"2804","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","PROFESSOR VOLPI","PV"
"2805","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","CELESTINO GONÇALVES","PRTB"
"2806","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ENFERMEIRO WILSON BRUM","MDB"
"2807","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","NENÃO","MDB"
"2808","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","SARGENTO ELMO","PODE"
"2809","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ELEUDES CELESTINA","PSC"
"2810","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","VERINO MINEIRO","PSOL"
"2811","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ANTONIO NERI","PDT"
"2812","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ROSELI ESPOSA DO ZÉ BRAQUIARA","PSDB"
"2813","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","CARECA","PTB"
"2814","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ARLINDO JUSTINIANO","PODE"
"2815","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","JEFFERSON BORGES","PHS"
"2816","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","MIRO DA ONLINE","PT"
"2817","Eleições Gerais Estaduais 2018","MS","GOVERNADOR","HUMBERTO AMADUCCI","PT"
"2818","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","PROFESSOR JURANDIR","PV"
"2819","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","PROFESSORA ANA PAULA","PT"
"2820","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","DAVI RIBEIRO ","PRTB"
"2821","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ELIANE RECALDE","PODE"
"2822","Eleições Gerais Estaduais 2018","MS","SENADOR","MARCELO MIGLIOLI","PSDB"
"2823","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","MARGARIDA GONÇALVES","PV"
"2824","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","SILVANA TOLA","MDB"
"2825","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","GILSON GARCIA COSTA RICA","PODE"
"2826","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","DR. BECKER","PSC"
"2827","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","ELIZEU DIONIZIO","PSB"
"2828","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","WALTER FILHO","PSC"
"2829","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","FABIO LUIS","PSC"
"2830","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","LUCIO LAGEMANN","PSL"
"2831","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","CIDO MEDEIROS","DEM"
"2832","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","DIVONETE COSTA","PT"
"2833","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","JANE LIMA","PMB"
"2834","Eleições Gerais Estaduais 2018","MS","SENADOR","ANISIO GUATO","PSOL"
"2835","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","IRACI SARDINHA","DC"
"2836","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","BARATÃO","PSC"
"2837","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","PATRICIA CEZAR","PSDB"
"2838","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","GIBA","PODE"
"2839","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ANDRÉ SALINEIRO AGENTE FEDERAL","PSDB"
"2840","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ALICE DO NASCIMENTO","MDB"
"2841","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","PATRICIA CABRERA","PSDB"
"2842","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","ZEZÃO ","PT"
"2843","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","DANIEL VASQUES","PT"
"2844","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ERKSON RESENDE","PTC"
"2845","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","CARLA STEPHANINI","MDB"
"2846","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","GILBERTO FERNANDES","PT"
"2847","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","DRA. MARIA JOSE","PODE"
"2848","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","GIBASAN HASSAN","PSD"
"2849","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","SANDRA CARRILHO","PRTB"
"2850","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","KALU","PV"
"2851","Eleições Gerais Estaduais 2018","MS","1º SUPLENTE","LAERTE TETILA","PT"
"2852","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ILARIO VIEIRA","PHS"
"2853","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","PELEZINHO","PSOL"
"2854","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","CIDA RAMOS","PT"
"2855","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ANTONIO CARLOS","PODE"
"2856","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","DARILSA REZENDE","PTC"
"2857","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","EDSON SILVA","PSB"
"2858","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","SUBOFICIAL MAURICIO","PRP"
"2859","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","MARIAZINHA","PSC"
"2860","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","LONDRES MACHADO","PSD"
"2861","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","JAMILSON NAME","PDT"
"2862","Eleições Gerais Estaduais 2018","MS","2º SUPLENTE","JACQUES","PSOL"
"2863","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","BUXEXA AMARAL","PSC"
"2864","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","PAULO ALMEIDA","PV"
"2865","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","PITÓ","PT"
"2866","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","LAGARTIXA","PPS"
"2867","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","CELSO SANTOS","PTC"
"2868","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","INSPETOR SODRE","PSC"
"2869","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","BATATA","PSD"
"2870","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","JOSIÉLLI SANCHES","PODE"
"2871","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","BRANDÃO","PSOL"
"2872","Eleições Gerais Estaduais 2018","MS","SENADOR","BETO FIGUEIRÓ","PODE"
"2873","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","VANDER LOUBET","PT"
"2874","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","JAIRO ARRUDA","PT"
"2875","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","NATÁLYA QUINTANA","PP"
"2876","Eleições Gerais Estaduais 2018","MS","2º SUPLENTE","DANNY FABRICIO","PSL"
"2877","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ROGERIO YURI","PRB"
"2878","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","MARCO TEIXEIRA","PV"
"2879","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","DAGMAR CARPEZANI","PTB"
"2880","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","TOMARI TOMARI TOMARI","PTC"
"2881","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","MARISVALDO ZEULI","PPS"
"2882","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","PROFESSOR ANDRÉ","REDE"
"2883","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","GLEICE JANE","PT"
"2884","Eleições Gerais Estaduais 2018","MS","1º SUPLENTE","JOSÉ CHAGAS","DEM"
"2885","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ZÉ CARLOS FAGUNDES","PRB"
"2886","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","POLICIAL FEDERAL JORGE CALDAS","PODE"
"2887","Eleições Gerais Estaduais 2018","MS","2º SUPLENTE","LUCIANNE PINA","PV"
"2888","Eleições Gerais Estaduais 2018","MS","SENADOR","BETINI","PMB"
"2889","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ARTEMIO MOREIRA","PODE"
"2890","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","MANOEL ROCHA","PSB"
"2891","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","CLÁUDIO MAGRÃO","PODE"
"2892","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ADRIANA DA SILVA","AVANTE"
"2893","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","CIDINHO DA ÓTICA","PTC"
"2894","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ROSE PIRES","MDB"
"2895","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ROGÉRIO NEMIR","PMN"
"2896","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","PROF. LEILA ALENCAR","PV"
"2897","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","GEL FACCINA ","PT"
"2898","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","DESIRE QUEIROZ ","PRB"
"2899","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","BARBOSINHA","DEM"
"2900","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ELIOMAR","PTB"
"2901","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","LUIZ PANELA","PHS"
"2902","Eleições Gerais Estaduais 2018","MS","2º SUPLENTE","DANIELA HALL","PSD"
"2903","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","PROFESSOR  EDSON PUF","PC do B"
"2904","Eleições Gerais Estaduais 2018","MS","GOVERNADOR","REINALDO AZAMBUJA","PSDB"
"2905","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","SONIA MARINHO","PRTB"
"2906","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","CIPRIANO MENDES","PT"
"2907","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","DANIEL CATADOR","PV"
"2908","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","MICHELLA DUTRA","MDB"
"2909","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ROSANA SANTOS","PSOL"
"2910","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","ALVARENGA","PV"
"2911","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","LUCAS DE LIMA DO AMOR SEM FIM","SOLIDARIEDADE"
"2912","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","DEFENSOR CABRAL","PSDB"
"2913","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","MARCELO OFAYÉ","PV"
"2914","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ZÉ TEIXEIRA","DEM"
"2915","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","MILANE PAIVA","PSC"
"2916","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ZÉ LOPES","PV"
"2917","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","TIAGO RODA","PC do B"
"2918","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","DR. SANDRO BENITES","PATRIOTA"
"2919","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","JORGE MARTINHO","PSD"
"2920","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","JULIANA MUNIZ","PATRIOTA"
"2921","Eleições Gerais Estaduais 2018","MS","GOVERNADOR","MARCELO BLUMA","PV"
"2922","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","MS COLETIVO","PT"
"2923","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","MARCIO FERNANDES","MDB"
"2924","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","DR. LUIZ OVANDO","PSL"
"2925","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","RUBENS CACHORRÃO","PSOL"
"2926","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","TATIANA PAULA","PODE"
"2927","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","GILMAR GARCIA","PSB"
"2928","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","DR. VALDIR DE ALMEIDA","AVANTE"
"2929","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","JOSÉ ABELHA","PDT"
"2930","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","EDER FATAH","PROS"
"2931","Eleições Gerais Estaduais 2018","MS","GOVERNADOR","REINALDO AZAMBUJA","PSDB"
"2932","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","DR. LISBOA","PT"
"2933","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","CORONEL ISAIAS BITTENCOURT","PRB"
"2934","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","WALQUIRIA CAPUSSO","MDB"
"2935","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","CLOVES BRAGA ROCHA","PV"
"2936","Eleições Gerais Estaduais 2018","MS","1º SUPLENTE","HERBERT ASSUNÇÃO DE FREITAS","PODE"
"2937","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","PRISCILA FERNANDA","PRTB"
"2938","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ELENICE CAMILO","PV"
"2939","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","AMANDA ALBRECHT","PT"
"2940","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","PROF. ORDALIA DR. EM EDUCAÇÃO","PV"
"2941","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ISAC NUNES","PODE"
"2942","Eleições Gerais Estaduais 2018","MS","VICE-GOVERNADOR","ANA MARIA BERNARDELLI","REDE"
"2943","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ALVARO SOARES","PATRIOTA"
"2944","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","JOÃO BARTOLOMEU","PODE"
"2945","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","ROSE MODESTO","PSDB"
"2946","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ALISSON BIAZUSSI","PT"
"2947","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","FABIO TRAD","PSD"
"2948","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ZELIA SOUZA","PMB"
"2949","Eleições Gerais Estaduais 2018","MS","1º SUPLENTE","PASTOR DIONIZIO","PSB"
"2950","Eleições Gerais Estaduais 2018","MS","1º SUPLENTE","ELIAS CAMILO","PV"
"2951","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","JANUSIA BONIATTI","PSC"
"2952","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ALONSO GOUVEA","PODE"
"2953","Eleições Gerais Estaduais 2018","MS","2º SUPLENTE","MARIA EMILIA","MDB"
"2954","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ONEVAN DE MATOS","PSDB"
"2955","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ADALBERTO MUNIZ","PODE"
"2956","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","LUCIANA BRAGA","PV"
"2957","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","POPPI","MDB"
"2958","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","CORONEL ALIRIO VILLASANTI","PHS"
"2959","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","SANDRA CASSONE","MDB"
"2960","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","SUBTENENTE MOTA","PTB"
"2961","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","JULIO TARGON","PODE"
"2962","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","WILTON ACOSTA","PRB"
"2963","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","WAGNER DOS SANTOS","REDE"
"2964","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ANDRÉ BITTENCOURT","PSDB"
"2965","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","MICHELI SARACHO","PSD"
"2966","Eleições Gerais Estaduais 2018","MS","2º SUPLENTE","GISELLE MARQUES","PT"
"2967","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ISSAM FARES JUNIOR ","PDT"
"2968","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","MARA CASEIRO","PSDB"
"2969","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","PROFESSOR CICERO","PHS"
"2970","Eleições Gerais Estaduais 2018","MS","SENADOR","PEDRO CHAVES","PRB"
"2971","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","DRA. RITVA","PDT"
"2972","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","LUIZ CLAUDIO MARTINS","PODE"
"2973","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","EVANDER VENDRAMINI","PP"
"2974","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","MARCELO NASSIF","MDB"
"2975","Eleições Gerais Estaduais 2018","MS","1º SUPLENTE","PASTOR LUIZ","PPL"
"2976","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","WILTON LEINHA","PRB"
"2977","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","BOMBEIRO DIONALDO","PDT"
"2978","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","INDIA","PHS"
"2979","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","PROFESSOR DOUGLAS","PDT"
"2980","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ANA  LÚCIA DOMINGUES","PV"
"2981","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","NEIDE MAIA CABELEREIRA","PSC"
"2982","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ZENAIDE ","MDB"
"2983","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","HERCULANO BORGES","SOLIDARIEDADE"
"2984","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","PROFESSOR RINALDO","PSDB"
"2985","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","TENENTE MONACO","PHS"
"2986","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","SERGIO CRUZ","PDT"
"2987","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","AGNES VIANA","PSOL"
"2988","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","JOAO HENRIQUE","PR"
"2989","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","JUNINHO ANSELMO","PR"
"2990","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ADRIANO CARTEIRO","PT"
"2991","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ERIC FOSSATI","PODE"
"2992","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","SERGINHO RIGO","PT"
"2993","Eleições Gerais Estaduais 2018","MS","VICE-GOVERNADOR","MURILO ZAUITH","DEM"
"2994","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","ODILON DE OLIVEIRA","PDT"
"2995","Eleições Gerais Estaduais 2018","MS","GOVERNADOR","JUNIOR MOCHI","MDB"
"2996","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","ANTONIO JOAO","PTC"
"2997","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","RODRIGO COSTA","PV"
"2998","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","DELEGADA SIDNEIA TOBIAS ","PDT"
"2999","Eleições Gerais Estaduais 2018","MS","DEPUTADO ESTADUAL","PROFESSOR ENIO RIBEIRO","PSOL"
"3000","Eleições Gerais Estaduais 2018","MS","DEPUTADO FEDERAL","ANDREIA UMBELINA","PODE"
"3001","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","AUBECI DAVI","SOLIDARIEDADE"
"3002","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","JORDÃO JORDÂNIA","PRP"
"3003","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","LUCIANO VACARI","PPS"
"3004","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","MAURO SAVI","DEM"
"3005","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","DONIZETE SANTOS","PSL"
"3006","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","LÍDIO SILVA","PV"
"3007","Eleições Gerais Estaduais 2018","MT","DEPUTADO FEDERAL","CRISTIANE MILANI","AVANTE"
"3008","Eleições Gerais Estaduais 2018","MT","DEPUTADO FEDERAL","ANA RITA","DEM"
"3009","Eleições Gerais Estaduais 2018","MT","DEPUTADO FEDERAL","VINICIUS BRASILINO","PC do B"
"3010","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","ELIAS GALLI","PSL"
"3011","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","VALTER ZACARKIM","PTB"
"3012","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","DR. DAÚDE","PP"
"3013","Eleições Gerais Estaduais 2018","MT","DEPUTADO FEDERAL","LEILA ALMEIDA","PPS"
"3014","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","MARTHA DRANSKI","PR"
"3015","Eleições Gerais Estaduais 2018","MT","DEPUTADO FEDERAL","JULIO DA POWER","AVANTE"
"3016","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","THIAGO SILVA","MDB"
"3017","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","SÉRGIO LADER","PSL"
"3018","Eleição Suplementar Senador - MT","MT","2º SUPLENTE","CORONEL ZOZIMA","PODE"
"3019","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","CIDÃO DO ACAMPAMENTO","PMN"
"3020","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","KALL MARÇAL","PROS"
"3021","Eleições Gerais Estaduais 2018","MT","1º SUPLENTE","FABIO GARCIA","DEM"
"3022","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","WELSON DO CICLISMO","PV"
"3023","Eleições Gerais Estaduais 2018","MT","DEPUTADO FEDERAL","PASTOR NATANIEL DE JESUS","PDT"
"3024","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","NILZA BARTNISKI","PV"
"3025","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","PATRICIA BUENO","PPS"
"3026","Eleições Gerais Estaduais 2018","MT","DEPUTADO FEDERAL","MIRIAM DE OLIVEIRA","PV"
"3027","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","ELIANE RIBEIRO","PSL"
"3028","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","VALCIR JUSTINO  (JURUBEBA)","PSDB"
"3029","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","DAMARES","PSDB"
"3030","Eleições Gerais Estaduais 2018","MT","DEPUTADO ESTADUAL","RAQUEL DO QUILOMBO","SOLIDARIEDADE"
