"","eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"1723","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","GILDO DE FREITAS","PTC"
"1724","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","RICARDO WAGNER","PR"
"1725","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ROBERTO WILODRE","PMN"
"1726","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","LU ROCHA","PSOL"
"1727","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","JERONIMO MOLINA","PROS"
"1728","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","KAIANE FAGUNDES","PMN"
"1729","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","LUIS PINTO","PMN"
"1730","Eleições Gerais Estaduais 2018","RS","GOVERNADOR","JAIRO JORGE","PDT"
"1731","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","SANDRA PARAGUASSU","NOVO"
"1732","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","FARELO ALMEIDA","PR"
"1733","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","FRANCISCO DA MENSAGEM","PSB"
"1734","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","FARMACÊUTICA ROZARIO BICA","PSDB"
"1735","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","TANIA MENGUE","PV"
"1736","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","LUCIA CASTÊNCIO","PSB"
"1737","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","TORTELLI","PT"
"1738","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ACACIO SOUZA","PDT"
"1739","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","REGINA BRAGA","PV"
"1740","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ROTH DA ACESSIBILIDADE","SOLIDARIEDADE"
"1741","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","DRA. ANITA","PT"
"1742","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","MISSIONARIO VOLNEI","PR"
"1743","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","FABIANO PEREIRA","PSB"
"1744","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","DR. THIAGO","DEM"
"1745","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","GABRIELA ZOCH","PC do B"
"1746","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","PAULO GOMES","PRB"
"1747","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","PALHAÇO SABONETE","PMN"
"1748","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","RAUL HERPICH","PDT"
"1749","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","ITO MULLER","PPS"
"1750","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","HÉLIO TEIXEIRA","PSOL"
"1751","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","IVAN BRAZ","PPL"
"1752","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","MARCEL VAN HATTEM","NOVO"
"1753","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","LAURA FERRAZ","NOVO"
"1754","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","DRA VILMA CIDADE","PSL"
"1755","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ALEXANDRE THUSCO ELVIS","DC"
"1756","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","MARCELO CHIODO","PSD"
"1757","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","JURANDIR OCHAGAVIA","PV"
"1758","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","TENENTE CORONEL ZUCCO","PSL"
"1759","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","DELEGADA MÁRCIA SCHERER","MDB"
"1760","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","FRAGA","PROS"
"1761","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","OSÓRIO","PMN"
"1762","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","REINALDO RAMOS","PROS"
"1763","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","ALCINDO RODRIGUES","PMB"
"1764","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","PAULO MANCIA","PSC"
"1765","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","BRUNA PAMELA","SOLIDARIEDADE"
"1766","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ALEXANDRE ESPETO","PTB"
"1767","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ROSEMARIE STEIN","MDB"
"1768","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","SPERANZA","PR"
"1769","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","PAI MARCOS DE OBALUOAYÊ","PDT"
"1770","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","JADER","PRB"
"1771","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","MAGALI VARGAS","PSC"
"1772","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","JORGE CUTY","PP"
"1773","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","GOLDENBERG - GOLD","PSL"
"1774","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","BRIAN SAMURAI","PATRIOTA"
"1775","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ROGERIO CERATTI","REDE"
"1776","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","MORAES FORTALEZA","PTC"
"1777","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","ELGIANE LAGO","PSB"
"1778","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","CLAUDIR NESPOLO","PT"
"1779","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","TIA RITA","PPS"
"1780","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","YEDA CRUSIUS","PSDB"
"1781","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","VALDECI OLIVEIRA","PT"
"1782","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","CAPITAO MACEDO - PROFESSOR","PSL"
"1783","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","PEDRO BARATINHA","PV"
"1784","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","GILSO SARMENTO - MOTOBOY ","PV"
"1785","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","EMAXUEL BERTOL","PROS"
"1786","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","JUSSARA NASCIMENTO","PSD"
"1787","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","JETO REIS","PSB"
"1788","Eleições Gerais Estaduais 2018","RS","2º SUPLENTE","ANA OLIVEIRA","MDB"
"1789","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","JULIANO PAZ","PSB"
"1790","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","PRISCILA VAZ","PSOL"
"1791","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","CRISTIANE CONCEIÇÃO","PROS"
"1792","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","FRANCISCO ALVES - CARIOCA","PV"
"1793","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","OVÍDIO DEITOS","PP"
"1794","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","RUY IRIGARAY","PSL"
"1795","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","VILSINHO JACQUES","PTB"
"1796","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ANGELICA SCHLOTTFELDT","PSL"
"1797","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","SARGENTO LEANDRO","DC"
"1798","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","CARMEN SANTOS","AVANTE"
"1799","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","RÉGIS  SOUZA","MDB"
"1800","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","BELCHIOR BRAGANÇA","PSDB"
"1801","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","JULIO GALPERIM","PSD"
"1802","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ALESSANDRO BICUDO","SOLIDARIEDADE"
"1803","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","CATARINA PALADINI","PSB"
"1804","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","MARA RODRIGUES","MDB"
"1805","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ELIAS ALVES","PTB"
"1806","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","SÔNIA D AVILA","PR"
"1807","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","ADECIR BERLE","PSOL"
"1808","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","OSVALDO SOUZA CAÇAPAVA","PSOL"
"1809","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","MARCIA FREITAS","PMB"
"1810","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","VANDERLAN VASCONSELOS","PSB"
"1811","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","BARBARA PENNA","PPS"
"1812","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","VINICIUS MEDEIROS","PSDB"
"1813","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","MARCUS CUNHA","PDT"
"1814","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","DELEGADO CEZIMBRA","MDB"
"1815","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","LUCAS FARINA","PT"
"1816","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","LEO VENZON","PT"
"1817","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","JOSÉ WESTPHALEN NETO","DEM"
"1818","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","PROFESSOR MARCELO GIGOSKI","PROS"
"1819","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","KELI DIAS","PTC"
"1820","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","SIMONE","PT"
"1821","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","BRUNA BARROS","PR"
"1822","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","RENATO JAGUARÃO","PPS"
"1823","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","PATRICIA BAZOTTI ALBA","MDB"
"1824","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","DR. LEANDRO MINOZZO","PC do B"
"1825","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","LEONEL RADDE","PT"
"1826","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","CACO ZANONI","PMN"
"1827","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","MAJOR KASSMAYER","MDB"
"1828","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","ROBERTO ALBRING PREDIGER","PSB"
"1829","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","GIOVANA ROSA","PTC"
"1830","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","DIANE KIPPER","MDB"
"1831","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","DANIELLE LIMA","PMB"
"1832","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","SILVANA ZANIN","PTC"
"1833","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","CLAUDIA PANDOLFO","SOLIDARIEDADE"
"1834","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","KAREN SANTOS","PSOL"
"1835","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","AFONSO HAMM","PP"
"1836","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","JOÃO MOTORISTA","PROS"
"1837","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","VICTOR JAIRES","PSOL"
"1838","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","LAURA ALVES","PSOL"
"1839","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","LUCIO DO PRADO","PP"
"1840","Eleições Gerais Estaduais 2018","RS","2º SUPLENTE","FAGNER BECKER","PODE"
"1841","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","MÃE ROSA DE OXUM","PDT"
"1842","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","PROFESSOR CARLOS TENROLLER","PRB"
"1843","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","NILSA FIGUEIREDO","PSB"
"1844","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","JONAS NUNES","PSB"
"1845","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","NILSON ALMEIDA","PODE"
"1846","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","DR. BENEDETTI","PRB"
"1847","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","MESTRE TOIÇO","PC do B"
"1848","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","DOUGLAS AIMORÉ","PMN"
"1849","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","LEONARDO KLEIN","NOVO"
"1850","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","GILSON THOEN - MAMUTE","PDT"
"1851","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","ANTÔNIO GOLDEMBERG","PTC"
"1852","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ELÓI POLTRONIERI","PT"
"1853","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","BOMBEIRO EDERSON FRANCO","PDT"
"1854","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","NERISSON OLIVEIRA","PRB"
"1855","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","PAULO POMAROLA","SOLIDARIEDADE"
"1856","Eleições Gerais Estaduais 2018","RS","SENADOR","ANA VARELA","PODE"
"1857","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","LUIZ FERNANDO PORTELLA","PMB"
"1858","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","LUCILENE MARCHI ( LUCI )","PDT"
"1859","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","DAVID ALMANSA","PT"
"1860","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","AQUILES PIRES","PT"
"1861","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","SOLDADO CLEBER","PSL"
"1862","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","VANESSINHA FARIAS","PC do B"
"1863","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ALICE CARVALHO","PSOL"
"1864","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","JOICE ESLABÃO","PC do B"
"1865","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","REGINA MARQUES","REDE"
"1866","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","DOROTÉO FAGUNDES","PRB"
"1867","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","GILBERTO CEZAR","PSDB"
"1868","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","DR MAURO ROSA","PRB"
"1869","Eleições Gerais Estaduais 2018","RS","VICE-GOVERNADOR","DELEGADO RANOLFO","PTB"
"1870","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","JANAINA POLETTI","PV"
"1871","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","EDINHO DE SOUZA","PROS"
"1872","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","PAULO PIMENTA","PT"
"1873","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","TIAGO SIMON","MDB"
"1874","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","MILTON WUST","MDB"
"1875","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","SOFIA CAVEDON","PT"
"1876","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","DIMAS COSTA","PSD"
"1877","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","JEAN PAUL","PV"
"1878","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","CHARLES MORAIS LOCUTOR","PP"
"1879","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","JUCARA MARIA CHENAIDER","DEM"
"1880","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","DRA. RITA","PODE"
"1881","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","PROFESSOR GARCEZ","PPS"
"1882","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","TIAGO JOSÉ ALBRECHT - TJ","NOVO"
"1883","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","PEDRÃO","PSD"
"1884","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","OSNI JACOB","PSB"
"1885","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","VALTER DA ROSA","PRP"
"1886","Eleições Gerais Estaduais 2018","RS","GOVERNADOR","JULIO FLORES","PSTU"
"1887","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ROSANE SIMON","PC do B"
"1888","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","LARA SILVA","PMN"
"1889","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","CARLOS GAUCHO - CACO","PRP"
"1890","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","CAVALEIRO DA ESPERANÇA","PMB"
"1891","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","CLEBER ROMERO","PROS"
"1892","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","JUSSARA GAUTO","PP"
"1893","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","VALDOMIRO MELLO","PDT"
"1894","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","PASTOR DANIEL","PMN"
"1895","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","LUIZA EDUARDA","PSOL"
"1896","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ROGÉRIO NARDELI","MDB"
"1897","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","MARILICECARRER","SOLIDARIEDADE"
"1898","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","NIRIA STECKEL","PDT"
"1899","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","ANGÉLICA - ALEMOA","PRP"
"1900","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","PASTOR AMANCIO ","PSDB"
"1901","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","JOÃO CRUZ","PMB"
"1902","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","JORGE RIGOLI","PSOL"
"1903","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","MANINHO FAURI","PSD"
"1904","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","SANTELLANO","PTB"
"1905","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","GABRIEL GONÇALVES","PV"
"1906","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","GERMANO CAMACHO","PTB"
"1907","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","DIEGO FERNANDES TEIXEIRA","PROS"
"1908","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","GERSON BORBA - CHICO","PP"
"1909","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","LUCIA CAMINI","PT"
"1910","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","AXI MONCORVO","PSL"
"1911","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","MANO VOLNEI","PSOL"
"1912","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","CHICO","PMB"
"1913","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ELIVIR DESIAM TOCO","PTB"
"1914","Eleições Gerais Estaduais 2018","RS","SENADOR","JOSÉ FOGAÇA","MDB"
"1915","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","ENGENHEIRO NILTON MAGALHÃES","PSDB"
"1916","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","VAL MULLER","PSOL"
"1917","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","CARLOS DELGADO","PP"
"1918","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","NUNES","PPS"
"1919","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","IVANA DE PAULA","PSD"
"1920","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","PAULINHO","PC do B"
"1921","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","GISELE FARINA","NOVO"
"1922","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","LILICO MELLA","PODE"
"1923","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","ANA LÚCIA MORAIS","PPL"
"1924","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","GENECI MELLO ","SOLIDARIEDADE"
"1925","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","SORAIA RIBEIRO","MDB"
"1926","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","LUCIANO SANTOS","PRP"
"1927","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","INÁCIO FOGUINHO","PDT"
"1928","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","GAÚCHO DA GERAL","PSD"
"1929","Eleições Gerais Estaduais 2018","RS","VICE-GOVERNADOR","JEFERSON MENDES","PCO"
"1930","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ANA ROSA - TIA NANÁ","PTB"
"1931","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","ELIAS KOCZKODAY","PT"
"1932","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","LEONEL GARIBALDI","NOVO"
"1933","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","SAMUEL SOUZA","PV"
"1934","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","SIDNEI SCHAEFER - NEI NEGRÃO","SOLIDARIEDADE"
"1935","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","KARIN","MDB"
"1936","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","SERGIO PANASUK","PV"
"1937","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","PALHAÇO MC BEJOKA","PMB"
"1938","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ERNANI POLO","PP"
"1939","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","TIAGO PROCÓPIO","DEM"
"1940","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ANTHONY ANDREOLLA","PSD"
"1941","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","DENIS LOPES","REDE"
"1942","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","MARISA MEDEIROS","PR"
"1943","Eleições Gerais Estaduais 2018","RS","2º SUPLENTE","JOSÉ GUILHERME","PSTU"
"1944","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","HELDER SALVÁ","PTB"
"1945","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","GILBERTO JACOBI","PR"
"1946","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","BISPA CLAUDETE","PMN"
"1947","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","IVERÁ","PROS"
"1948","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","ALCEU MOREIRA","MDB"
"1949","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","RICARDO ROCHA","PV"
"1950","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","IRLANDA GOMES","REDE"
"1951","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","SERGIO PERES","PRB"
"1952","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","JONES MARTINS","MDB"
"1953","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","EVERTON PORCIUNCULA","PSOL"
"1954","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","CLAIR KUHN","MDB"
"1955","Eleições Gerais Estaduais 2018","RS","SENADOR","MARLI SCHAULE","PSTU"
"1956","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","EDUARDO RONIN","PROS"
"1957","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","DELEGADA ANITA","PDT"
"1958","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","PALOMA DAUDT","PSOL"
"1959","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","PEDRO STEIN","PSOL"
"1960","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ADRIANO VAREJA AGITASAMBA","SOLIDARIEDADE"
"1961","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","MARCIO BINS ELY","PDT"
"1962","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","RODRIGO SOUSA COSTA","NOVO"
"1963","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","VICENTE PIRES","PSB"
"1964","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","SARGENTO ALFREDO","PRB"
"1965","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ZILÁ BREITENBACH","PSDB"
"1966","Eleições Gerais Estaduais 2018","RS","DEPUTADO ESTADUAL","ABEL MORAES","PSTU"
"1967","Eleições Gerais Estaduais 2018","RS","SENADOR","CLEBER SOARES","PCB"
"1968","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","DIZA GONZAGA","PSB"
"1969","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","CHICO DO OVO","PSOL"
"1970","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","CARLOS POMAGERSKI","PP"
"1971","Eleições Gerais Estaduais 2018","RS","DEPUTADO FEDERAL","PAULA IORIS","PSDB"
