"","eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"506","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","APARECIDA MARTINS","PHS"
"507","Eleições Gerais Estaduais 2018","AC","VICE-GOVERNADOR","EMYLSON FARIAS","PDT"
"508","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","PEDRO LONGO","PV"
"509","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","THIAGO MACHADO","PDT"
"510","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","MARIA DO JUSTINO","PSB"
"511","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","CHIQUINHO CHAVES","PSD"
"512","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","FRANCIMAR FERNANDES","PT"
"513","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","TEREZINHA SANTANA","PT"
"514","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","DANIELE PINHEIRO","PRP"
"515","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","MINEIRINHO","PSL"
"516","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","ROBERTO DO ESPERANÇA","PSB"
"517","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","NIL FIGUEIREDO","PT"
"518","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","SERJÃO","MDB"
"519","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","MARIA SOU DO POVO","PT"
"520","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","FAGNER CALEGÁRIO","PV"
"521","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","LAURO JUNIOR","DC"
"522","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","TAMIR SÁ","PRP"
"523","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","ENFERMEIRO JOÃO BATISTA","SOLIDARIEDADE"
"524","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","WESLEY","PSB"
"525","Eleições Gerais Estaduais 2018","AC","DEPUTADO FEDERAL","JUNIOR PARIS DAKAR","PP"
"526","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","SARGENTO DEINIFRANCE","PP"
"527","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","CABIDE","DEM"
"528","Eleições Gerais Estaduais 2018","AC","DEPUTADO FEDERAL","IUNA CHAVES","REDE"
"529","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","BESTENE","PP"
"530","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","LEANDRO COSTA","PTB"
"531","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","VANDERLEY VIANA","SOLIDARIEDADE"
"532","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","ESPERIDIÃO JUNIOR","MDB"
"533","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","PASTORA NÁGELA BARDALLES","SOLIDARIEDADE"
"534","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","EDVALDO MAGALHÃES","PC do B"
"535","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","CHICO VIGA","PHS"
"536","Eleições Gerais Estaduais 2018","AC","DEPUTADO FEDERAL","SIBÁ MACHADO","PT"
"537","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","MAURICIO DO CHALÉ","PDT"
"538","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","EDIVALDO  SERINGUEIRO","PMB"
"539","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","APRIGIO","PSL"
"540","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","DENIS RIBEIRO","PSB"
"541","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","JANAYRA VASCONCELOS","DC"
"542","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","GLEISON DA AUTO ESCOLA ","SOLIDARIEDADE"
"543","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","MICHELE MIRANDA","DEM"
"544","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","THATÁ COSTA ","DC"
"545","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","HAMILTON LUCENA - LIDERANÇA","PSDB"
"546","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","MARCOS LEANDRO","PHS"
"547","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","THIAGO ELIAS","PSB"
"548","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","SILVIA ALMEIDA","PSDB"
"549","Eleições Gerais Estaduais 2018","AC","SENADOR","PETECÃO","PSD"
"550","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","ROSILENE BERNALDO","PRTB"
"551","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","GILBERTO CABRAL ","PHS"
"552","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","MISSIONÁRIA MARIA","PP"
"553","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","SEBASTIANA MESQUITA","SOLIDARIEDADE"
"554","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","FABIANO OLIVEIRA","PTB"
"555","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","JAIRO CARVALHO","PSD"
"556","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","JUSCELINO FRANÇA","PSD"
"557","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","DOUTORA JULIANA","PRB"
"558","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","RILHAENE","PATRIOTA"
"559","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","DR. DENER PADILHA","PDT"
"560","Eleições Gerais Estaduais 2018","AC","DEPUTADO FEDERAL","CABRAL","PDT"
"561","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","MAIK DA UFAC","REDE"
"562","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","ZILDA TOMÁS","PSB"
"563","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","GILMAR PISMEL","PRP"
"564","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","RUBERVAL ROLA","PP"
"565","Eleições Gerais Estaduais 2018","AC","GOVERNADOR","CORONEL ULYSSES","PSL"
"566","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","ZÉ AKIRI","PSL"
"567","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","GERLEN DINIZ","PP"
"568","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","AMANDA OLIVEIRA","DC"
"569","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","RONACLEUDO AFON","PTB"
"570","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","PASTOR CELESTINO","PSDB"
"571","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","TOIM ABILIO","MDB"
"572","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","JEFERSON CIDADE DO POVO","PSB"
"573","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","SAULO GADELHA","DC"
"574","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","SARA OLIVEIRA","PDT"
"575","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","LUCILA","PP"
"576","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","JOÃO BATISTA","DC"
"577","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","LOURDES ALMEIDA","PRB"
"578","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","ROQUE YAUANAWA","PHS"
"579","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","ROBERTO PINTO","PRB"
"580","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","KENEDY DANTAS","PHS"
"581","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","MARIA DE JESUS","PSL"
"582","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","DR. DIL LEAL","PODE"
"583","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","MOZANI MARIANO","PHS"
"584","Eleições Gerais Estaduais 2018","AC","DEPUTADO ESTADUAL","VANESSA FACUNDES","REDE"
"585","Eleições Gerais Estaduais 2018","AC","DEPUTADO FEDERAL","ROSELANE SPORTS","PRP"
"586","Eleições Gerais Estaduais 2018","AC","DEPUTADO FEDERAL","DARLENE SILVA","PDT"
"587","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","SERGIO MACHADO","PMN"
"588","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MANUELA DIAS","PPL"
"589","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MILTINHO","PSC"
"590","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LUIZ MORAES","PPS"
"591","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MOISES ROCHA","PC do B"
"592","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JANAÍNA VILAÇA","PATRIOTA"
"593","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MAJOR FABIO HUSS","PSL"
"594","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CHIQUINHO AMARAL","SOLIDARIEDADE"
"595","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RITA DO SINDCONTAB","PTC"
"596","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANA RODRIGUES","PC do B"
"597","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","JARDEL DO AMAZONAS","PATRIOTA"
"598","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","HUDSON PRAIA CARRAPICHO","PSB"
"599","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROFESSOR ALI ASSI","PSB"
"600","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JP","PMN"
"601","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SERGIO CAVALCANTE","PMN"
"602","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROFESSOR RODRIGO FROES","PHS"
"603","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RENATO JUNIOR","AVANTE"
"604","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOÃO MACIEL","PSOL"
"605","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ALESSANDRO SOUZA","PRTB"
"606","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ASSISTENTE SOCIAL MARIA MAIA","SOLIDARIEDADE"
"607","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","KLINGER EVANGELISTA","PSDB"
"608","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARIA AUXILIADORA","PSOL"
"609","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. AGERDAN","PTC"
"610","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARCELO BARBOSA","MDB"
"611","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","HULDA","PSDB"
"612","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LILY PIRO","PRP"
"613","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","REPORTER RAY NASCIMENTO","PODE"
"614","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CHIQUINHO RIBEIRO","PTC"
"615","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CARLEANE VIEIRA","PV"
"616","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EDNELZA COSTA","PSC"
"617","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ILTON RODRIGUES","DC"
"618","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EDUARDO JUNIOR","PMN"
"619","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ENFERMEIRA JUCINARA","PHS"
"620","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DOUTOR ROGELIO","PMN"
"621","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. MIKE","PSC"
"622","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","SARAH FURTADO ","DEM"
"623","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANGELA SANTOS","PDT"
"624","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","FERNANDO BARUK","PHS"
"625","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RAIMUNDO BARBOSA RATINHO","DC"
"626","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","NONATO SALES","DC"
"627","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LUIZ AMERICO","PR"
"628","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","IRMÃO EMIRALDO","SOLIDARIEDADE"
"629","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EDILSON FERREIRA","PMN"
"630","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","BERG BRANCO","PR"
"631","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CHICO BENTO","PSDB"
"632","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CAROLINA BEZERRA","PSB"
"633","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CACICA ALVANIRA","PT"
"634","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARCELO LABORDA","PPS"
"635","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SNOOPY DO EDUCANDOS","MDB"
"636","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ORLANDO CIDADE","PV"
"637","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","JAMYS CASTELO BRANCO","PATRIOTA"
"638","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","TEREZINHA DE JESUS CANDIDO","MDB"
"639","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANTONIO RASTEIRA","PC do B"
"640","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","AMARIL SILVA","PSDB"
"641","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","LUIZ FERNANDO NICOLAU","PSD"
"642","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CLEBER EVANGELISTA","PATRIOTA"
"643","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROFESSOR SINESIO","PT"
"644","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","FATIMA TORRES","PT"
"645","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","DR. HARBEN AVELAR","PRP"
"646","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","AMAZONINO ARRUDA","PV"
"647","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","FABIANA LIMA","PTC"
"648","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ELIAS TORRES","PRP"
"649","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RICARDO BARROS","PV"
"650","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROFESSOR GETULIO QUEIROZ","PPS"
"651","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CARLINHOS PITBULL","PSD"
"652","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CLAUDIO VIANA","PSB"
"653","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","NELSON AZEDO","PHS"
"654","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","CRISS ALVORADA","PMN"
"655","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SOCORRO SANTOS","PV"
"656","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","RAFAEL GALVÃO","PDT"
"657","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SUBTENENTE BORGES","PR"
"658","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","BELO DA LOTAÇÃO","PDT"
"659","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","GERSON DO CENTRO","DEM"
"660","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","GILMAR NASCIMENTO","PSD"
"661","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ELIZABETH OLIVEIRA","PPL"
"662","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JULIO LINS","PMN"
"663","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","AMANDA MATOZINHO","PPL"
"664","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","THEL MANUEL","PC do B"
"665","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EDIVALDO BARRETO","PPS"
"666","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EDUARDO SARAIVA","SOLIDARIEDADE"
"667","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","PEIXOTO","DC"
"668","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PASTORA DILCE ALBANO","PSL"
"669","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","CRISTIANE BALIEIRO","PSB"
"670","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SIMONE MAQUINÉ","PSB"
"671","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ENFERMEIRA SOCORRO DUTRA","PPS"
"672","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LOREN CAYALI","PSL"
"673","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ILDENICE RAMOS","DEM"
"674","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","KAREN KAROLINE","PMN"
"675","Eleições Gerais Estaduais 2018","AM","2º SUPLENTE","MIGUEL BIANGO","MDB"
"676","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MICHELLE GUIMARÃES","PR"
"677","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JANDER TABOSA","PV"
"678","Eleições Gerais Estaduais 2018","AM","SENADOR","LUIZ FERNANDO SANTOS","PSOL"
"679","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LICO ARAUJO ","AVANTE"
"680","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ANDREIA DANTAS","PATRIOTA"
"681","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ALEXIS UCHOA","PSDB"
"682","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","WILLON SIMÕES","PATRIOTA"
"683","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ARTEIRO DE PAIVA","PMN"
"684","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","FRANCISCO SOUZA","PODE"
"685","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","FLAVINHO ARAUJO","AVANTE"
"686","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CINTYA MAIA","PPS"
"687","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JORGE TUFIC","PMN"
"688","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","KATIA MACHADO","PDT"
"689","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","GAMALIEL SILVA","PROS"
"690","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","NILZA FERREIRA","REDE"
"691","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","WILLIAM CEZAR","PSC"
"692","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOÃOZINHO MIRANDA","PHS"
"693","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","NÊGA ALENCAR","PSD"
"694","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. HELENO","PATRIOTA"
"695","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","CORONEL PETER","PMB"
"696","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EVANDRO CRUZ","MDB"
"697","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RENATA RODRIGUES","PATRIOTA"
"698","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","LILI LIRA","PMB"
"699","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JAMES BALA","PSD"
"700","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. VICENTE","PV"
"701","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PAPI","MDB"
"702","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LUIZ DO GESSO","PROS"
"703","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","BATATA DO ALTERNATIVO","REDE"
"704","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","AURILENE GONÇALVES","PV"
"705","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SORAYA VELASQUE","SOLIDARIEDADE"
"706","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CRISTI SANTOS","PSOL"
"707","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SARGENTO MANOEL LOPES","PATRIOTA"
"708","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PADRE CARLOS","AVANTE"
"709","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","FABÃO CONTI","PDT"
"710","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","BELEZA","PV"
"711","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROFESSORA ZANELE","PRB"
"712","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","REIZO CASTELO BRANCO","PTB"
"713","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CLEUDSON OLIVEIRA","REDE"
"714","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LICIANY LIMA","PPS"
"715","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ENFERMEIRA EDILENE KOKAMA","PDT"
"716","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JONES DO PROJETO LARIBASHEM","PSOL"
"717","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","TENENTE IZABEL","PRP"
"718","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","GERSEM BANIWA","REDE"
"719","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DELEGADO MARCELO DIAS","PPS"
"720","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROF. HELITON NOGUEIRA","PMN"
"721","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOSÉ FREITAS","PSOL"
"722","Eleições Gerais Estaduais 2018","AM","GOVERNADOR","AMAZONINO MENDES","PDT"
"723","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARIO ABRAHIM","PSB"
"724","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LUCIANO VIEIRA","PT"
"725","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","FRANCISCO CACHORRÃO","PMB"
"726","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LÚCIA BASTOS","PMN"
"727","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","REGEANE DOS SANTOS","PPL"
"728","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARLEANY SOARES","PC do B"
"729","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","HOMERO DE MIRANDA LEAO NETO","PHS"
"730","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","THIAGO MORAIS","PATRIOTA"
"731","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","VERONICA MAGALHAES","PP"
"732","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EMFERMEIRA LAODICEIA MACHADO","PSL"
"733","Eleições Gerais Estaduais 2018","AM","SENADOR","LUIZ CASTRO","REDE"
"734","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CÉSAR FERREIRA - CESÃO","DC"
"735","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARA SILVA","PPS"
"736","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ALEXANDRE DA CARBRÁS","AVANTE"
"737","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PREVA OLIVEIRA","PSD"
"738","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MISSIONÁRIA SHIRLE","PATRIOTA"
"739","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","FRED MOTA","PR"
"740","Eleições Gerais Estaduais 2018","AM","GOVERNADOR","AMAZONINO MENDES","PDT"
"741","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOÃO LUIZ","PRB"
"742","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CRISTIANA PICANÇO","PV"
"743","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LISBOA","PC do B"
"744","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANDRÉ BONTINELLY","PPS"
"745","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","NAYARA SILVA","PRTB"
"746","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","TONY MEDEIROS","PSD"
"747","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","WANDERLEY DALLAS","SOLIDARIEDADE"
"748","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MAURO ANIMALESCO","AVANTE"
"749","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","PAUDERNEY AVELINO ","DEM"
"750","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ANA MOREIRA","MDB"
"751","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ANTONIVALDO","PC do B"
"752","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","PROF. ALESSANDRO","PTC"
"753","Eleições Gerais Estaduais 2018","AM","2º SUPLENTE","ADILSON MAIA","PSOL"
"754","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MARA SANTOS","PRP"
"755","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SHEYLA MUSTAFA","PTC"
"756","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ROGERIO SERRÃO","PSC"
